timestamp	userId	username	instanceId	activityId	activityTitle	activityType	plane	type	itemId	value	payload
Mon, 30 Nov 2020 11:17:26 GMT		capucine	wBypYSiPx2wm2qK4S	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.7272727272727273	
Mon, 30 Nov 2020 11:17:27 GMT		Léa	mL9jSJPubEFdL2hsZ	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",4,"text"]	"CATHARS"	
Mon, 30 Nov 2020 11:17:27 GMT		Léa	mL9jSJPubEFdL2hsZ	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.7272727272727273	
Mon, 30 Nov 2020 11:17:27 GMT		paula	oXAFHcyBLZPrTwCX5	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",3,"text"]	"K"	
Mon, 30 Nov 2020 11:17:27 GMT		paula	oXAFHcyBLZPrTwCX5	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.8181818181818182	
Mon, 30 Nov 2020 11:17:29 GMT		Lisa	Dz9wHmEWxcQubmTwW	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",9,"text"]	"KVYBCUBAR"	
Mon, 30 Nov 2020 11:17:29 GMT		Lisa	Dz9wHmEWxcQubmTwW	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.7272727272727273	
Mon, 30 Nov 2020 11:17:31 GMT		LOUIS	BasbmZQMvwwLAgtSM	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",4,"text"]	"CATHAR"	
Mon, 30 Nov 2020 11:17:31 GMT		LOUIS	BasbmZQMvwwLAgtSM	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.9090909090909091	
Mon, 30 Nov 2020 11:17:31 GMT		Sahar	6s6ywfF3aJCdYpQdL	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",4,"text"]	"Catha"	
Mon, 30 Nov 2020 11:17:31 GMT		Sahar	6s6ywfF3aJCdYpQdL	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.7272727272727273	
Mon, 30 Nov 2020 11:17:31 GMT		Marie	WefycwLQ4YnmyXxbe	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",7,"text"]	"decry"	
Mon, 30 Nov 2020 11:17:31 GMT		Marie	WefycwLQ4YnmyXxbe	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.9090909090909091	
Mon, 30 Nov 2020 11:17:32 GMT		Léa	mL9jSJPubEFdL2hsZ	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.focus	["form",4,"text"]	"CATHARS"	
Mon, 30 Nov 2020 11:17:32 GMT		Léa	mL9jSJPubEFdL2hsZ	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.7272727272727273	
Mon, 30 Nov 2020 11:17:33 GMT		HELIOMOREL	qaQte2MipgdEF5ZTb	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.focus	["form",7,"text"]	"DECR"	
Mon, 30 Nov 2020 11:17:33 GMT		HELIOMOREL	qaQte2MipgdEF5ZTb	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.5454545454545454	
Mon, 30 Nov 2020 11:17:33 GMT		Emma	PireZZS4EC2YtDzr7	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.focus	["form",5,"text"]	""	
Mon, 30 Nov 2020 11:17:33 GMT		Emma	PireZZS4EC2YtDzr7	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.9090909090909091	
Mon, 30 Nov 2020 11:17:34 GMT		paula	oXAFHcyBLZPrTwCX5	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.focus	["form",3,"text"]	"K"	
Mon, 30 Nov 2020 11:17:34 GMT		paula	oXAFHcyBLZPrTwCX5	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.8181818181818182	
Mon, 30 Nov 2020 11:17:34 GMT		LOUIS	BasbmZQMvwwLAgtSM	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.focus	["form",4,"text"]	"CATHAR"	
